ScoreItem,18.000000,1.000000,-12.000000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000
ScoreItem,18.000000,1.000000,-10.000000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000
MagicBookFire,-4.000000,1.000000,-14.150000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
ScoreItem,39.000000,1.000000,-11.000000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000
ScoreItem,41.000000,1.000000,-11.000000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000
MagicBookWind,40.000000,1.000000,-11.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,4.000000,1.000000,1.500000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,5.000000,1.000000,1.500000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,5.000000,1.000000,-0.500000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,4.000000,1.000000,-0.500000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Gimmick2_1,4.300000,2.000000,0.500000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Gimmick2,8.500000,1.000000,1.000000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000
Gimmick32,4.000000,0.600000,0.500000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Water2,5.500000,0.600000,0.500000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Gimmick1,40.520000,1.000000,-4.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,40.500000,1.000000,0.500000,1.000000,1.000000,8.000000,0.000000,0.000000,0.000000
Cube,40.500000,1.000000,-6.000000,1.000000,1.000000,3.000000,0.000000,0.000000,0.000000
ScoreItem,31.000000,1.000000,-6.000000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000
MagicBookIceFog,14.270000,1.000000,-14.780000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,-2.500000,0.100000,-14.060000,5.000000,1.000000,1.500000,0.000000,0.000000,0.000000
Cube,2.500000,1.000000,-16.000000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000
Goal,5.000000,1.000000,3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,12.000000,1.000000,-3.500000,10.000000,1.000000,1.000000,0.000000,0.000000,0.000000
ScoreItem,15.490000,1.000000,-10.800000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000
Cube,14.000000,1.000000,-13.000000,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,38.500000,1.000000,-5.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Player1,15.000000,1.000000,2.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,7.000000,1.000000,2.000000,1.000000,1.000000,4.000000,0.000000,0.000000,0.000000
Fence,37.500000,1.000000,-3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,32.500000,1.000000,-5.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,39.500000,1.000000,-5.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Plane,10.000000,0.100000,1.000000,20.000000,1.000000,10.000000,0.000000,0.000000,0.000000
Fence,34.500000,1.000000,-3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,36.500000,1.000000,-5.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Plane,10.000000,0.100000,-14.000000,20.000000,1.000000,12.000000,0.000000,0.000000,0.000000
Cube,2.500000,1.000000,-10.500000,1.000000,1.000000,5.000000,0.000000,0.000000,0.000000
Water1,32.000000,0.600000,-4.000000,6.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Plane,35.000000,0.100000,-3.000000,15.000000,1.000000,20.000000,0.000000,0.000000,0.000000
Fence,30.500000,1.000000,-5.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,17.000000,1.000000,0.000000,1.000000,1.000000,8.000000,0.000000,0.000000,0.000000
Gimmick31,35.500000,0.600000,-4.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,10.000000,1.000000,4.150000,15.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,29.550000,1.000000,-1.500000,1.000000,1.000000,12.000000,0.000000,0.000000,0.000000
Cube,5.000000,0.100000,-6.000000,4.000000,1.000000,4.000000,0.000000,0.000000,0.000000
Cube,17.000000,1.000000,-12.500000,1.000000,1.000000,9.000000,0.000000,0.000000,0.000000
Cube,14.000000,1.000000,-1.000000,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Gimmick1,11.000000,1.000000,-2.250000,1.500000,1.000000,1.500000,0.000000,0.000000,0.000000
Player2,31.000000,1.000000,2.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,33.500000,1.000000,-5.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,33.500000,1.000000,-3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Enemy1,12.430000,1.000019,-10.510000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,36.500000,1.000000,-3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,12.000000,1.000000,-8.500000,10.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,35.050000,1.000000,-7.000000,10.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,38.500000,1.000000,-3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Cube,10.000000,1.000000,-16.500000,15.000000,1.000000,1.000000,0.000000,0.000000,0.000000
Fence,34.500000,1.000000,-5.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
